			Laufnummer	Autor, Herausgeber oder Institution	Titel	Zeitschrift/Zeitung	Kategorien	Schlagwörter
1	0	1	1023	Sanjakdar, Fida	Educating for sexual difference?	Sex Education: Sexuality, Society and Learning	1 Sozialer Kontext; 1.4 Identitäten; 1.4.2 LGBT; 1.4.5 Religion; 2 Institutioneller Kontext; 2.2 Einrichtungstypen; 2.2.3 Weiterführende Schule; 4 Fachkräfte; 4.1 Intern; 6 Gewalt; 6.2 Art; 6.2.5 Diskriminierung; 7 Sexualität	Aktionsforschung // PAR; Australien // Australia; Curriculum; Homosexualität // homosexuality; Islam; Lehrer*innen // Teachers; Religion; Sexuelle Bildung // sexuality education
1	0	0	1024	Rocha, Ana Cristina; Leal, Cláudia; Duarte, Cidália	School-based sexuality education in Portugal	Sex Education: Sexuality, Society and Learning	2 Institutioneller Kontext; 2.2 Einrichtungstypen; 2.2.3 Weiterführende Schule; 3.1 Sexualpädagogik	Europa // Europe; Schule // school; Sexualerziehung // sex ed
1	0	0	1025	Gilliam, Melissa; Jagoda, Patrick; Jaworski, Erin; Hebert, Luciana E.; Lyman, Phoebe; Wilson, M. Claire	“Because if we don’t talk about it, how are we going to prevent it?"	Sex Education: Sexuality, Society and Learning	1 Sozialer Kontext; 1.3 Medien und Technologie; 3 Fokus; 3.2 Kinderschutz und Gewaltprävention; 5 Adressat_innen; 5.2 Jugendliche; 6 Gewalt; 6.2 Art; 6.2.4 Übergriff	Jugend // youth; Medien // media; Nordamerika // North America; sexuelle Gesundheit // sexual health; Sport // sports
1	0	0	1026	Cameron-Lewis, Vanessa; Allen, Louisa	Teaching pleasure and danger in sexuality education	Sex Education: Sexuality, Society and Learning	1 Sozialer Kontext; 1.2 Diskurse; 3 Fokus; 3.1 Sexualpädagogik; 3.2 Kinderschutz und Gewaltprävention; 7 Sexualität; 7.2 Selbstbestimmung	Australien // Australia; Curriculum; Fallanalyse // case analysis; Konsens // consent; Konzept // concept; Sexualethik // sexual ethics; Sexuelle Bildung // sexuality education; sexueller Kindesmissbrauch // child sexual abuse; Vergnügen // pleasure
1	0	0	1027	Ferfolja, Tania	Sexual diversity, discrimination and ‘homosexuality policy’ in New South Wales' government schools	Sex Education: Sexuality, Society and Learning	1 Sozialer Kontext; 1.4 Identitäten; 1.4.2 LGBT; 2 Institutioneller Kontext; 2.1 Dynamiken; 2.2 Einrichtungstypen; 2.2.3 Weiterführende Schule	Homosexualität // homosexuality; Schule // school; sexuelle Minderheit // sexual minority
1	0	0	1028	Lamb, Sharon; Lustig, Kara; Graling, Kelly	The use and misuse of pleasure in sex education curricula	Sex Education: Sexuality, Society and Learning	1 Sozialer Kontext; 1.2 Diskurse; 3 Fokus; 3.1 Sexualpädagogik	Risikofaktoren // risk factors; Sexuelle Bildung // sexuality education; Vergnügen // pleasure
1	0	0	1029	Fletcher, Gillian; Dowsett, Gary W.; Duncan, Duane; Slavin, Sean; Corboz, Julienne	Advancing Sexuality Studies	Sex Education: Sexuality, Society and Learning	8 Forschung; 8.3 Methodologie	Curriculum; Sexualität // sexuality
1	0	0	1030	Fava, Nicole M.; Bay-Cheng, Laina Y.	Trauma-informed sexuality education	Sex Education: Sexuality, Society and Learning	3 Fokus; 3.1 Sexualpädagogik; 5 Adressat_innen; 5.2 Jugendliche; 6 Gewalt; 6.3 Negative Folgen; 6.4 Resilienz	Jugend // youth; Resilienz // resilience; Sexuelle Bildung // sexuality education; Trauma
1	0	0	1031	Sauntson, Helen	Sexual diversity and illocutionary silencing in the English National Curriculum	Sex Education: Sexuality, Society and Learning	1 Sozialer Kontext; 1.2 Diskurse; 1.4 Identitäten; 1.4.2 LGBT; 2 Institutioneller Kontext; 2.1 Dynamiken; 2.2 Einrichtungstypen; 2.2.3 Weiterführende Schule; 6 Gewalt; 6.2 Art; 6.2.5 Diskriminierung	Curriculum; Schule // school; Schulklima // school climate; Sexualität // sexuality; sexuelle Minderheit // sexual minority; Sprache // language
1	0	0	1032	Hirst, Julia	‘It's got to be about enjoying yourself’	Sex Education: Sexuality, Society and Learning	1 Sozialer Kontext; 1.2 Diskurse; 1.4 Identitäten; 1.4.1 Gender; 3 Fokus; 3.1 Sexualpädagogik; 5 Adressat_innen; 5.2 Jugendliche; 7 Sexualität; 7.2 Selbstbestimmung; 7.3 Sexuelle Erfahrungen	Geschlecht // gender; Jugend // youth; Prävention // prevention; Sexuelle Bildung // sexuality education; sexuelle Gesundheit // sexual health; Vergewaltigung // rape; Vergnügen // pleasure; Verhütung // contraception
1	0	0	1033	Greteman, Adam J.	Fashioning a bareback pedagogy	Sex Education: Sexuality, Society and Learning	1 Sozialer Kontext; 1.2 Diskurse; 1.4 Identitäten; 1.4.2 LGBT; 3 Fokus; 3.1 Sexualpädagogik	Ehtik // ethics; Prävention // prevention; Risiko // risk; Risikofaktoren // risk factors; Sexualerziehung // sex ed; Sexuell übertragbare Infektionen // sexually transmitted infections; Sexuelle Bildung // sexuality education; sexuelle Minderheit // sexual minority; Sprache // language
1	0	1	1034	Albury, Kath	Young people, media and sexual learning	Sex Education: Sexuality, Society and Learning	1 Sozialer Kontext; 1.3 Medien und Technologie; 3 Fokus; 3.1 Sexualpädagogik; 4 Fachkräfte; 4.2 Extern; 5 Adressat_innen; 5.2 Jugendliche; 7 Sexualität; 7.1 Beziehungsgestaltung; 7.2 Selbstbestimmung; 7.3 Sexuelle Erfahrungen; 8 Forschung; 8.2 Theorie; 8.3 Methodologie	Australien // Australia; Jugend // youth; Medien // media; Pädagogische Fachkräfte; Qualitative Interviews; Sexuelle Bildung // sexuality education
1	0	0	1035	Quinlivan, Kathleen	The methodological im/possibilities of researching sexuality education in schools	Sex Education: Sexuality, Society and Learning	1 Sozialer Kontext; 1.4 Identitäten; 1.4.2 LGBT; 2 Institutioneller Kontext; 2.2 Einrichtungstypen; 2.2.3 Weiterführende Schule; 3 Fokus; 3.1 Sexualpädagogik; 8 Forschung; 8.3 Methodologie	Australien // Australia; Ethnographie // ethnography; Forschung // research; Heteronormativität // heteronormativity; Schule // school; Sexualerziehung // sex ed; Sexuelle Bildung // sexuality education; sexuelle Minderheit // sexual minority
1	1	0	1036	Steinhart, Katharina; Kaenel, Andreas von; Cerruti, Stella; Chequer, Pedro; Gomes, Rebeca; Herlt, Claudia; Horstick, Olaf	International networking for sexuality education	Sex Education: Sexuality, Society and Learning	3 Fokus; 3.1 Sexualpädagogik; 3.2 Kinderschutz und Gewaltprävention	Lateinamerika // Latin America; Sexuelle Bildung // sexuality education
1	0	0	1037	Gray, Emily M.	Coming out as a lesbian, gay or bisexual teacher	Sex Education: Sexuality, Society and Learning	1 Sozialer Kontext; 1.4 Identitäten; 1.4.2 LGBT; 2 Institutioneller Kontext; 2.2 Einrichtungstypen; 2.2.3 Weiterführende Schule; 4 Fachkräfte; 4.1 Intern	Coming out; Heteronormativität // heteronormativity; Identität // identity; Lehrer*innen // Teachers; Sexualität // sexuality
1	0	0	1038	Greslé-Favier, Claire	Adult discrimination against children	Sex Education: Sexuality, Society and Learning	1 Sozialer Kontext; 1.2 Diskurse; 3 Fokus; 3.1 Sexualpädagogik; 5 Adressat_innen; 5.1 Kinder	Kinder // children; Kinderrechte // children´s rights; Sexuelle Bildung // sexuality education
1	0	0	1039	Haggis, Jane; Mulholland, Monique	Rethinking difference and sex education	Sex Education: Sexuality, Society and Learning	1 Sozialer Kontext; 1.2 Diskurse; 1.4 Identitäten; 1.4.1 Gender; 1.4.2 LGBT; 1.4.3 Schicht; 1.4.4 Ethnizität; 1.4.5 Religion; 1.4.6 Behinderungen; 3 Fokus; 3.1 Sexualpädagogik; 8 Forschung; 8.2 Theorie; 8.3 Methodologie	Intersektionalität // intersectionality; Jugend // youth; Sexuelle Bildung // sexuality education; Soziale Schicht // social class; Theorie // theory
1	0	0	1040	Johnson, Rebecca L.; Sendall, Marguerite C.; McCuaig, Louise A.	Primary schools and the delivery of relationships and sexuality education	Sex Education: Sexuality, Society and Learning	2 Institutioneller Kontext; 2.2 Einrichtungstypen; 2.2.2 Grundschule; 2.2.3 Weiterführende Schule; 3 Fokus; 3.1 Sexualpädagogik; 4 Fachkräfte; 4.1 Intern; 5 Adressat_innen; 5.1 Kinder	Curriculum; Grundschule // elementary school; Sexuelle Bildung // sexuality education
1	1	0	1041	Lindroth, Malin	Sex education and young people in group homes	Sex Education: Sexuality, Society and Learning	2 Institutioneller Kontext; 2.2 Einrichtungstypen; 2.2.7 Kinder- und Jugendhilfe; 3 Fokus; 3.1 Sexualpädagogik; 5 Adressat_innen; 5.2 Jugendliche; 7 Sexualität; 7.1 Beziehungsgestaltung; 7.2 Selbstbestimmung; 7.3 Sexuelle Erfahrungen	Jugend // youth; Sexuelle Bildung // sexuality education
1	0	0	1042	Carrion, Melissa L.; Jensen, Robin E.	Curricular decision-making among public sex educators	Sex Education: Sexuality, Society and Learning	2 Institutioneller Kontext; 2.1 Dynamiken; 2.2 Einrichtungstypen; 2.2.8 Offene Kinder- und Jugendarbeit; 3 Fokus; 3.1 Sexualpädagogik; 4 Fachkräfte; 4.2 Extern	Entscheidungen // decision-making; Schule // school; Sexuelle Bildung // sexuality education
1	0	0	1043	Stege, Heleen A., van der; Hilberink, Sander R.; Visser, Adriaan P.; Staa, AnneLoes van	Motivational factors in discussing sexual health with young people with chronic conditions or disabilities	Sex Education: Sexuality, Society and Learning	1 Sozialer Kontext; 1.4 Identitäten; 1.4.6 Behinderungen; 3 Fokus; 3.1 Sexualpädagogik; 5 Adressat_innen; 5.2 Jugendliche; 7 Sexualität	Behinderung // disability; Jugend // youth; sexuelle Gesundheit // sexual health
1	0	0	1044	Snapp, Shannon D.; McGuire, Jenifer K.; Sinclair, Katarina O.; Gabrion, Karlee; Russell, Stephen T.	LGBTQ-inclusive curricula	Sex Education: Sexuality, Society and Learning	1 Sozialer Kontext; 1.4 Identitäten; 1.4.2 LGBT; 2 Institutioneller Kontext; 2.1 Dynamiken; 2.2 Einrichtungstypen; 2.2.3 Weiterführende Schule	Curriculum; Inklusion // inclusion; Mobbing // bullying; Schulklima // school climate; sexuelle Minderheit // sexual minority
1	0	0	1045	Tsaliki, Liza	Popular culture and moral panics about ‘children at risk’	Sex Education: Sexuality, Society and Learning	1 Sozialer Kontext; 1.2 Diskurse; 1.3 Medien und Technologie; 1.4 Identitäten; 1.4.1 Gender; 5 Adressat_innen; 5.1 Kinder; 7 Sexualität; 7.3 Sexuelle Erfahrungen	Europa // Europe; Fokusgruppe // focus group; Identität // identity; Kinder // children; Mädchen // girls; Medien // media; Panik // panics; Popkultur // popular culture; Sexualisierung // sexualization; Vulnerabilität // vulnerability
1	0	0	1046	Harrison, Lyn; Ollis, Debbie	Stepping out of our comfort zones	Sex Education: Sexuality, Society and Learning	1 Sozialer Kontext; 1.2 Diskurse; 1.4 Identitäten; 1.4.1 Gender; 2 Institutioneller Kontext; 3 Fokus; 3.1 Sexualpädagogik; 4 Fachkräfte; 4.1 Intern	Diskurs // discourse; Feminismus // feminism; Geschlecht // gender; Sexuelle Bildung // sexuality education
1	0	0	1047	Oswalt, Sara B.; Wagner, Laurie M.; Eastman-Mueller, Heather P.; Nevers, Joleen M.	Pedagogy and content in sexuality education courses in US colleges and universities	Sex Education: Sexuality, Society and Learning	2 Institutioneller Kontext; 2.2 Einrichtungstypen; 2.2.5 Hochschule; 3 Fokus; 3.1 Sexualpädagogik	Pädagogik // pedagogy; Sexuelle Bildung // sexuality education; Verhütung // contraception
1	0	0	1048	Green, Eli R.; Hamarman, Amelia M.; McKee, Ryan W.	Online sexuality education pedagogy	Sex Education: Sexuality, Society and Learning	1 Sozialer Kontext; 1.3 Medien und Technologie; 3 Fokus; 3.1 Sexualpädagogik	Internet; Sexuelle Bildung // sexuality education
1	0	0	1049	Shannon, Barrie	Comprehensive for who?	Sex Education: Sexuality, Society and Learning	1 Sozialer Kontext; 1.4 Identitäten; 1.4.2 LGBT; 3 Fokus; 3.1 Sexualpädagogik	Sexuelle Bildung // sexuality education; sexuelle Minderheit // sexual minority
1	0	0	1050	Abbott, Keeley; Ellis, Sonja J.; Abbott, Rachel	"We’ve got a lack of family values"	Sex Education: Sexuality, Society and Learning	1 Sozialer Kontext; 1.4 Identitäten; 1.4.3 Schicht; 2 Institutioneller Kontext; 2.2.3 Weiterführende Schule; 3 Fokus; 3.1 Sexualpädagogik; 4 Fachkräfte; 4.1 Intern; 7 Sexualität	Curriculum; Diskurs // discourse; Europa // Europe; Jugend // youth; Lehrer*innen // Teachers; Qualitative Interviews; Risiko // risk; Sexualerziehung // sex ed; Sexuelle Abstinenz // abstinence; Sexuelle Bildung // sexuality education; sexuelle Gesundheit // sexual health; Soziale Schicht // social class; soziale Ungleichheit // social inequality; Sprache // language; Vulnerabilität // vulnerability
1	0	0	1054	Hélie, Anissa; Hoodfar, Homa	Sexuality in Muslim Contexts		1 Sozialer Kontext; 1.4 Identitäten; 1.4.4 Ethnizität; 1.4.5 Religion; 7 Sexualität; 7.2 Selbstbestimmung	Islam; Sexualität // sexuality
0	0	0	1055	Blackman, Jerome S.; Dring, Kathleen	Sexual aggression against children		1 Sozialer Kontext; 1.1 Policies; 1.4 Identitäten; 1.4.1 Gender; 6 Gewalt; 6.1 Täter*in; 6.1.2 Erwachsene; 6.2 Art	Behandlung // treatment; Literaturreview // literature review; Nordamerika // North America; Pädosexualität // pedosexuality; sexueller Kindesmissbrauch // child sexual abuse; Strafrecht // criminal justice; Täter*in // offender; Theorie // theory
0	0	0	1057	Oliver, Kelly	Hunting Girls		1 Sozialer Kontext; 1.2 Diskurse; 1.3 Medien und Technologie; 1.4 Identitäten; 1.4.1 Gender; 2 Institutioneller Kontext; 2.2 Einrichtungstypen; 2.2.5 Hochschule; 6 Gewalt; 6.2 Art; 6.2.1 Belästigung; 6.2.3 Vergewaltigung; 6.2.4 Übergriff	Geschlecht // gender; Medienanalyse // media analysis; Nordamerika // North America; Popkultur // popular culture; Rape Culture; sexuelle Gewalt // sexual violence; Vergewaltigung // rape; Weiblichkeit // femininity
0	0	0	1058	Lemma, Alessandra; Lynch, Paul E.	Sexualities		1 Sozialer Kontext; 1.2 Diskurse; 7 Sexualität; 7.1 Beziehungsgestaltung; 7.2 Selbstbestimmung; 7.3 Sexuelle Erfahrungen	Diskurs // discourse; Sexualität // sexuality
0	0	0	1059	McRuer, Robert; Mollow, Anna	Sex and disability		1 Sozialer Kontext; 1.4 Identitäten; 1.4.6 Behinderungen; 7 Sexualität	Behinderung // disability; Diskriminierung // discrimination; Diskurs // discourse; Einstellungen // attitudes; Empowerment // empowerment; Sexualität // sexuality; Sexualkultur // sexuality culture
0	0	0	1060	Rivers, Ian	Bullying		1 Sozialer Kontext; 1.4 Identitäten; 1.4.1 Gender; 1.4.2 LGBT; 2 Institutioneller Kontext; 2.1 Dynamiken; 6 Gewalt; 6.1 Täter*in; 6.1.1 Peer; 6.2 Art; 6.2.1 Belästigung	Bisexualität // bisexuality; Europa // Europe; Geschlecht // gender; Identität // identity; lesbisch // lesbian; Mobbing // bullying; schwul // gay; Sexualität // sexuality; trans*ident // trans*
0	0	0	1061	Saltmarsh, Sue	Rethinking school violence		1 Sozialer Kontext; 1.4 Identitäten; 1.4.1 Gender; 1.4.2 LGBT; 1.4.3 Schicht; 1.4.4 Ethnizität; 2 Institutioneller Kontext; 2.2 Einrichtungstypen; 2.2.3 Weiterführende Schule; 6 Gewalt; 6.1 Täter*in; 6.1.1 Peer; 6.2 Art; 6.2.1 Belästigung; 6.2.2 Missbrauch	Australien // Australia; Geschlecht // gender; Global; Schule // school; Schulklima // school climate; Soziale Schicht // social class
0	0	0	1062	Rahimi, Regina; Liston, Delores D.	Pervasive vulnerabilities		1.4 Identitäten; 1.4.1 Gender; 2 Institutioneller Kontext; 2.1 Dynamiken; 2.2 Einrichtungstypen; 2.2.3 Weiterführende Schule; 4 Fachkräfte; 4.1 Intern; 5 Adressat_innen; 5.2 Jugendliche; 6 Gewalt; 6.2 Art; 6.2.1 Belästigung	Nordamerika // North America; Schule // school; sexuelle Belästigung // sexual harassment; Vulnerabilität // vulnerability
1	1	0	1090	Parkhill, Michele R.; Pickett, Scott M.	Difficulties in Emotion Regulation as a Mediator of the Relationship Between Child Sexual Abuse Victimization and Sexual Aggression Perpetration in Male College Students	Journal of Child Sexual Abuse	1 Sozialer Kontext; 1.4 Identitäten; 1.4.1 Gender; 2 Institutioneller Kontext; 2.2 Einrichtungstypen; 2.2.5 Hochschule; 6 Gewalt; 6.2 Art; 6.2.2 Missbrauch; 6.2.4 Übergriff; 6.3 Negative Folgen	Aggression; Gefühle // emotions; Nordamerika // North America; sexueller Kindesmissbrauch // child sexual abuse; Student*innen // college students; Survey; Täter*in // offender
1	1	0	1091	Marquez-Flores, Maria Mercedes; Marquez-Hernandez, Veronica V.; Granados-Gamez, Genoveva	Teachers' knowledge and beliefs about child sexual abuse	Journal of Child Sexual Abuse	2 Institutioneller Kontext; 2.2.3 Weiterführende Schule; 3 Fokus; 3.2 Kinderschutz und Gewaltprävention; 4 Fachkräfte; 4.1 Intern; 6 Gewalt; 6.2 Art; 6.2.2 Missbrauch	Disclosure; Europa // Europe; Kinder // children; Schule // school
1	1	0	1092	Anderson, Gwendolyn D.	The Continuum of Disclosure	Journal of Child Sexual Abuse	1 Sozialer Kontext; 1.4 Identitäten; 1.4.4 Ethnizität; 6 Gewalt; 6.2 Art; 6.2.2 Missbrauch; 6.5 Disclosure; 8 Forschung; 8.3 Methodologie; 8.4 Ergebnisse	Disclosure; sexueller Kindesmissbrauch // child sexual abuse
1	1	1	1093	Toledo, Annik van; Seymour, Fred	Caregiver Needs Following Disclosure of Child Sexual Abuse	Journal of Child Sexual Abuse	4 Fachkräfte; 4.1 Intern; 5 Adressat_innen; 5.1 Kinder; 6 Gewalt; 6.2 Art; 6.2.2 Missbrauch; 6.5 Disclosure	Australien // Australia; Behandlung // treatment; Betreuer*innen // caregiver; Bewältigung // coping; Disclosure; Familie // family; Intervention // intervention; Kinder // children; Pädagogische Fachkräfte; sexueller Kindesmissbrauch // child sexual abuse; Sozialisation // socialization; Survey
